    33.20137       -121.4237    
    33.25672       -121.3140    
    33.31197       -121.2041    
    33.36710       -121.0941    
    33.42213       -120.9839    
    33.47705       -120.8735    
    33.53186       -120.7629    
    33.58656       -120.6522    
    33.64116       -120.5413    
    33.69564       -120.4303    
    33.75002       -120.3191    
    33.80428       -120.2077    
    33.85843       -120.0962    
    33.91248       -119.9845    
    33.96642       -119.8727    
    34.02023       -119.7607    
    34.07393       -119.6485    
    34.12753       -119.5362    
    34.18102       -119.4236    
    34.23439       -119.3110    
    34.28765       -119.1982    
    34.34080       -119.0851    
    34.39383       -118.9720    
    34.44674       -118.8587    
    34.49955       -118.7452    
    34.55223       -118.6316    
    34.60481       -118.5177    
    34.65726       -118.4038    
    34.70960       -118.2896    
    34.76183       -118.1754    
    34.81394       -118.0609    
    34.86594       -117.9463    
    34.91782       -117.8315    
    34.96957       -117.7165    
    35.02121       -117.6014    
    35.07273       -117.4861    
    35.12414       -117.3707    
    35.17543       -117.2551    
    35.22659       -117.1393    
    35.27764       -117.0234    
    35.32856       -116.9073    
    35.37938       -116.7911    

    33.29311       -121.4901    
    33.34854       -121.3802    
    33.40385       -121.2702    
    33.45908       -121.1601    
    33.51418       -121.0498    
    33.56918       -120.9393    
    33.62407       -120.8287    
    33.67885       -120.7179    
    33.73352       -120.6069    
    33.78809       -120.4958    
    33.84253       -120.3845    
    33.89687       -120.2731    
    33.95110       -120.1614    
    34.00522       -120.0497    
    34.05923       -119.9377    
    34.11312       -119.8256    
    34.16692       -119.7133    
    34.22058       -119.6009    
    34.27414       -119.4883    
    34.32760       -119.3755    
    34.38094       -119.2626    
    34.43415       -119.1495    
    34.48726       -119.0363    
    34.54025       -118.9229    
    34.59313       -118.8093    
    34.64589       -118.6955    
    34.69854       -118.5816    
    34.75107       -118.4676    
    34.80349       -118.3533    
    34.85579       -118.2389    
    34.90797       -118.1244    
    34.96004       -118.0096    
    35.01199       -117.8947    
    35.06382       -117.7797    
    35.11554       -117.6645    
    35.16714       -117.5491    
    35.21861       -117.4336    
    35.26997       -117.3178    
    35.32121       -117.2020    
    35.37233       -117.0860    
    35.42333       -116.9698    
    35.47421       -116.8534    

    33.38482       -121.5565    
    33.44032       -121.4466    
    33.49573       -121.3365    
    33.55102       -121.2263    
    33.60620       -121.1159    
    33.66127       -121.0053    
    33.71625       -120.8946    
    33.77110       -120.7837    
    33.82586       -120.6727    
    33.88049       -120.5615    
    33.93502       -120.4501    
    33.98944       -120.3385    
    34.04375       -120.2268    
    34.09794       -120.1150    
    34.15203       -120.0029    
    34.20600       -119.8907    
    34.25986       -119.7784    
    34.31361       -119.6658    
    34.36724       -119.5531    
    34.42077       -119.4403    
    34.47418       -119.3273    
    34.52748       -119.2141    
    34.58066       -119.1007    
    34.63373       -118.9872    
    34.68668       -118.8735    
    34.73952       -118.7597    
    34.79225       -118.6457    
    34.84485       -118.5315    
    34.89734       -118.4172    
    34.94971       -118.3027    
    35.00197       -118.1880    
    35.05412       -118.0732    
    35.10614       -117.9582    
    35.15805       -117.8430    
    35.20984       -117.7277    
    35.26150       -117.6122    
    35.31306       -117.4966    
    35.36449       -117.3808    
    35.41580       -117.2648    
    35.46700       -117.1487    
    35.51807       -117.0323    
    35.56903       -116.9159    

    33.47651       -121.6231    
    33.53209       -121.5131    
    33.58757       -121.4030    
    33.64294       -121.2927    
    33.69820       -121.1822    
    33.75336       -121.0715    
    33.80840       -120.9607    
    33.86333       -120.8497    
    33.91816       -120.7386    
    33.97288       -120.6273    
    34.02749       -120.5158    
    34.08198       -120.4042    
    34.13636       -120.2924    
    34.19064       -120.1804    
    34.24480       -120.0683    
    34.29885       -119.9560    
    34.35279       -119.8435    
    34.40661       -119.7309    
    34.46032       -119.6181    
    34.51393       -119.5052    
    34.56741       -119.3921    
    34.62078       -119.2788    
    34.67405       -119.1653    
    34.72719       -119.0517    
    34.78021       -118.9379    
    34.83313       -118.8240    
    34.88593       -118.7099    
    34.93861       -118.5956    
    34.99117       -118.4812    
    35.04363       -118.3666    
    35.09595       -118.2518    
    35.14817       -118.1369    
    35.20027       -118.0218    
    35.25226       -117.9065    
    35.30412       -117.7911    
    35.35586       -117.6755    
    35.40749       -117.5598    
    35.45899       -117.4438    
    35.51038       -117.3278    
    35.56165       -117.2115    
    35.61279       -117.0951    
    35.66381       -116.9785    

    33.56816       -121.6899    
    33.62383       -121.5798    
    33.67939       -121.4696    
    33.73483       -121.3592    
    33.79017       -121.2486    
    33.84541       -121.1379    
    33.90052       -121.0270    
    33.95554       -120.9159    
    34.01045       -120.8047    
    34.06524       -120.6933    
    34.11992       -120.5817    
    34.17450       -120.4700    
    34.22895       -120.3581    
    34.28330       -120.2461    
    34.33754       -120.1338    
    34.39167       -120.0215    
    34.44568       -119.9089    
    34.49958       -119.7962    
    34.55337       -119.6833    
    34.60705       -119.5703    
    34.66061       -119.4570    
    34.71405       -119.3437    
    34.76740       -119.2301    
    34.82061       -119.1164    
    34.87371       -119.0025    
    34.92670       -118.8885    
    34.97958       -118.7743    
    35.03234       -118.6599    
    35.08497       -118.5453    
    35.13750       -118.4307    
    35.18991       -118.3158    
    35.24219       -118.2007    
    35.29437       -118.0856    
    35.34642       -117.9702    
    35.39837       -117.8547    
    35.45018       -117.7390    
    35.50187       -117.6231    
    35.55346       -117.5071    
    35.60492       -117.3909    
    35.65627       -117.2745    
    35.70748       -117.1580    
    35.75858       -117.0414    

    33.65981       -121.7569    
    33.71555       -121.6467    
    33.77118       -121.5364    
    33.82671       -121.4259    
    33.88213       -121.3152    
    33.93744       -121.2044    
    33.99263       -121.0934    
    34.04773       -120.9823    
    34.10271       -120.8709    
    34.15757       -120.7595    
    34.21234       -120.6478    
    34.26698       -120.5360    
    34.32152       -120.4240    
    34.37595       -120.3119    
