    36.35316       -121.2667    
    36.35933       -121.2540    
    36.36549       -121.2412    
    36.37166       -121.2285    
    36.37783       -121.2158    
    36.38399       -121.2030    
    36.39015       -121.1903    
    36.39630       -121.1775    
    36.40246       -121.1648    
    36.40862       -121.1520    
    36.41477       -121.1393    
    36.42092       -121.1265    
    36.42707       -121.1138    
    36.43322       -121.1010    
    36.43937       -121.0882    
    36.44551       -121.0755    
    36.45166       -121.0627    
    36.45781       -121.0500    
    36.46395       -121.0372    
    36.47009       -121.0244    
    36.47623       -121.0116    
    36.48236       -120.9988    
    36.48851       -120.9861    
    36.49464       -120.9733    
    36.50077       -120.9605    
    36.50690       -120.9477    
    36.51303       -120.9349    
    36.51916       -120.9221    
    36.52530       -120.9093    
    36.53143       -120.8965    
    36.53754       -120.8838    
    36.54367       -120.8710    
    36.54979       -120.8582    
    36.55591       -120.8454    
    36.56203       -120.8326    
    36.56815       -120.8197    
    36.57427       -120.8069    
    36.58039       -120.7941    
    36.58649       -120.7813    
    36.59261       -120.7685    
    36.59872       -120.7557    
    36.60483       -120.7429    
    36.61094       -120.7300    
    36.61704       -120.7172    
    36.62315       -120.7044    
    36.62925       -120.6916    
    36.63536       -120.6787    
    36.64146       -120.6659    
    36.64755       -120.6530    
    36.65365       -120.6402    
    36.65975       -120.6273    
    36.66584       -120.6145    
    36.67194       -120.6017    
    36.67803       -120.5888    
    36.68412       -120.5760    
    36.69021       -120.5631    
    36.69630       -120.5503    
    36.70238       -120.5374    
    36.70847       -120.5246    
    36.71455       -120.5117    
    36.72063       -120.4988    
    36.72671       -120.4860    
    36.73280       -120.4731    
    36.73886       -120.4602    
    36.74495       -120.4474    
    36.75102       -120.4345    
    36.75710       -120.4216    
    36.76317       -120.4088    
    36.76924       -120.3959    
    36.77530       -120.3830    

    36.36343       -121.2744    
    36.36959       -121.2616    
    36.37576       -121.2489    
    36.38192       -121.2361    
    36.38809       -121.2234    
    36.39425       -121.2107    
    36.40041       -121.1979    
    36.40657       -121.1852    
    36.41273       -121.1724    
    36.41888       -121.1597    
    36.42504       -121.1469    
    36.43119       -121.1342    
    36.43734       -121.1214    
    36.44350       -121.1086    
    36.44964       -121.0959    
    36.45580       -121.0831    
    36.46194       -121.0703    
    36.46808       -121.0576    
    36.47422       -121.0448    
    36.48036       -121.0320    
    36.48650       -121.0193    
    36.49265       -121.0065    
    36.49879       -120.9937    
    36.50492       -120.9809    
    36.51106       -120.9681    
    36.51719       -120.9554    
    36.52332       -120.9426    
    36.52945       -120.9298    
    36.53558       -120.9170    
    36.54171       -120.9042    
    36.54783       -120.8914    
    36.55396       -120.8786    
    36.56008       -120.8658    
    36.56620       -120.8530    
    36.57233       -120.8402    
    36.57844       -120.8274    
    36.58457       -120.8145    
    36.59068       -120.8017    
    36.59679       -120.7889    
    36.60291       -120.7761    
    36.60902       -120.7633    
    36.61513       -120.7505    
    36.62124       -120.7376    
    36.62735       -120.7248    
    36.63345       -120.7120    
    36.63955       -120.6992    
    36.64566       -120.6863    
    36.65176       -120.6735    
    36.65786       -120.6606    
    36.66395       -120.6478    
    36.67005       -120.6350    
    36.67615       -120.6221    
    36.68225       -120.6093    
    36.68834       -120.5964    
    36.69443       -120.5836    
    36.70052       -120.5707    
    36.70660       -120.5579    
    36.71270       -120.5450    
    36.71879       -120.5322    
    36.72487       -120.5193    
    36.73095       -120.5064    
    36.73703       -120.4936    
    36.74311       -120.4807    
    36.74919       -120.4678    
    36.75526       -120.4550    
    36.76134       -120.4421    
    36.76741       -120.4292    
    36.77348       -120.4163    
    36.77956       -120.4034    
    36.78563       -120.3906    

    36.37368       -121.2820    
    36.37985       -121.2693    
    36.38602       -121.2566    
    36.39218       -121.2438    
    36.39835       -121.2311    
    36.40451       -121.2183    
    36.41066       -121.2056    
    36.41683       -121.1928    
    36.42299       -121.1801    
    36.42914       -121.1673    
    36.43530       -121.1546    
    36.44146       -121.1418    
    36.44761       -121.1291    
    36.45376       -121.1163    
    36.45991       -121.1035    
    36.46606       -121.0908    
    36.47221       -121.0780    
    36.47835       -121.0652    
    36.48449       -121.0525    
    36.49064       -121.0397    
    36.49678       -121.0269    
    36.50292       -121.0141    
    36.50906       -121.0013    
    36.51519       -120.9886    
    36.52132       -120.9758    
    36.52747       -120.9630    
    36.53359       -120.9502    
    36.53973       -120.9374    
    36.54586       -120.9246    
    36.55199       -120.9118    
    36.55811       -120.8990    
    36.56424       -120.8862    
    36.57037       -120.8734    
    36.57648       -120.8606    
    36.58261       -120.8478    
    36.58873       -120.8350    
    36.59484       -120.8222    
    36.60096       -120.8094    
    36.60709       -120.7965    
    36.61320       -120.7837    
    36.61931       -120.7709    
    36.62542       -120.7581    
    36.63153       -120.7452    
    36.63763       -120.7324    
    36.64375       -120.7196    
    36.64985       -120.7068    
    36.65595       -120.6939    
    36.66206       -120.6811    
    36.66815       -120.6682    
    36.67425       -120.6554    
    36.68036       -120.6426    
    36.68645       -120.6297    
    36.69254       -120.6169    
    36.69864       -120.6040    
    36.70474       -120.5912    
    36.71083       -120.5783    
    36.71692       -120.5655    
    36.72300       -120.5526    
    36.72909       -120.5397    
    36.73517       -120.5269    
    36.74126       -120.5140    
    36.74734       -120.5012    
    36.75342       -120.4883    
    36.75950       -120.4754    
    36.76558       -120.4626    
    36.77166       -120.4497    
    36.77773       -120.4368    
    36.78381       -120.4239    
    36.78988       -120.4110    
    36.79595       -120.3981    

    36.38393       -121.2897    
    36.39011       -121.2769    
    36.39627       -121.2642    
    36.40244       -121.2515    
    36.40860       -121.2387    
    36.41477       -121.2260    
    36.42093       -121.2132    
    36.42709       -121.2005    
    36.43325       -121.1877    
    36.43941       -121.1750    
    36.44557       -121.1622    
    36.45172       -121.1495    
    36.45787       -121.1367    
    36.46403       -121.1240    
    36.47018       -121.1112    
    36.47633       -121.0984    
    36.48248       -121.0856    
    36.48863       -121.0729    
    36.49477       -121.0601    
    36.50091       -121.0473    
    36.50706       -121.0345    
    36.51319       -121.0218    
    36.51934       -121.0090    
    36.52547       -120.9962    
    36.53161       -120.9834    
    36.53775       -120.9706    
    36.54388       -120.9578    
    36.55001       -120.9450    
    36.55614       -120.9323    
    36.56227       -120.9194    
    36.56840       -120.9066    
    36.57453       -120.8938    
    36.58066       -120.8810    
    36.58678       -120.8682    
    36.59290       -120.8554    
    36.59902       -120.8426    
    36.60514       -120.8298    
    36.61126       -120.8170    
    36.61737       -120.8042    
    36.62349       -120.7914    
    36.62961       -120.7785    
    36.63572       -120.7657    
    36.64183       -120.7529    
    36.64794       -120.7401    
    36.65405       -120.7272    
    36.66015       -120.7144    
    36.66626       -120.7015    
    36.67236       -120.6887    
    36.67846       -120.6759    
    36.68456       -120.6630    
    36.69066       -120.6502    
    36.69676       -120.6373    
    36.70285       -120.6245    
    36.70895       -120.6116    
    36.71505       -120.5988    
    36.72113       -120.5859    
    36.72723       -120.5731    
    36.73331       -120.5602    
    36.73941       -120.5473    
    36.74549       -120.5345    
    36.75157       -120.5216    
    36.75766       -120.5088    
    36.76373       -120.4959    
    36.76982       -120.4830    
    36.77590       -120.4701    
    36.78198       -120.4572    
    36.78805       -120.4444    
    36.79413       -120.4315    
    36.80020       -120.4186    
    36.80627       -120.4057    

    36.39419       -121.2974    
    36.40036       -121.2846    
    36.40653       -121.2719    
    36.41269       -121.2591    
    36.41887       -121.2464    
    36.42503       -121.2336    
    36.43119       -121.2209    
    36.43735       -121.2082    
    36.44351       -121.1954    
    36.44968       -121.1826    
    36.45583       -121.1699    
    36.46199       -121.1571    
    36.46814       -121.1443    
    36.47430       -121.1316    
    36.48045       -121.1188    
    36.48659       -121.1061    
    36.49275       -121.0933    
    36.49889       -121.0805    
    36.50504       -121.0677    
    36.51118       -121.0550    
    36.51733       -121.0422    
    36.52347       -121.0294    
    36.52961       -121.0166    
    36.53575       -121.0038    
    36.54189       -120.9911    
    36.54802       -120.9783    
    36.55415       -120.9655    
    36.56029       -120.9527    
    36.56643       -120.9399    
    36.57255       -120.9271    
    36.57868       -120.9143    
    36.58481       -120.9015    
    36.59094       -120.8887    
    36.59706       -120.8759    
    36.60319       -120.8630    
    36.60930       -120.8503    
    36.61543       -120.8374    
    36.62154       -120.8246    
    36.62766       -120.8118    
    36.63378       -120.7990    
    36.63989       -120.7861    
    36.64601       -120.7733    
    36.65212       -120.7605    
    36.65823       -120.7477    
    36.66434       -120.7348    
    36.67044       -120.7220    
    36.67655       -120.7091    
    36.68265       -120.6963    
    36.68876       -120.6835    
    36.69486       -120.6706    
    36.70096       -120.6578    
    36.70706       -120.6449    
    36.71316       -120.6321    
    36.71925       -120.6192    
    36.72535       -120.6064    
    36.73144       -120.5935    
    36.73753       -120.5807    
    36.74362       -120.5678    
    36.74971       -120.5549    
    36.75580       -120.5421    
    36.76188       -120.5292    
    36.76797       -120.5164    
    36.77405       -120.5035    
    36.78014       -120.4906    
    36.78621       -120.4777    
    36.79229       -120.4648    
    36.79837       -120.4520    
    36.80444       -120.4391    
    36.81051       -120.4262    
    36.81659       -120.4133    

    36.40445       -121.3050    
    36.41062       -121.2923    
    36.41679       -121.2795    
    36.42296       -121.2668    
    36.42912       -121.2541    
    36.43529       -121.2413    
    36.44146       -121.2285    
    36.44762       -121.2158    
    36.45378       -121.2031    
    36.45994       -121.1903    
    36.46610       -121.1776    
    36.47225       -121.1648    
    36.47841       -121.1520    
    36.48456       -121.1393    
    36.49072       -121.1265    
    36.49687       -121.1137    
    36.50302       -121.1010    
    36.50917       -121.0882    
    36.51532       -121.0754    
    36.52146       -121.0626    
    36.52760       -121.0498    
    36.53374       -121.0370    
    36.53989       -121.0243    
    36.54603       -121.0115    
    36.55217       -120.9987    
    36.55831       -120.9859    
    36.56443       -120.9731    
    36.57058       -120.9603    
    36.57671       -120.9475    
    36.58284       -120.9347    
    36.58897       -120.9219    
    36.59509       -120.9091    
    36.60123       -120.8963    
    36.60735       -120.8835    
    36.61348       -120.8707    
    36.61960       -120.8579    
    36.62572       -120.8450    
    36.63184       -120.8322    
    36.63795       -120.8194    
    36.64408       -120.8066    
    36.65019       -120.7938    
    36.65631       -120.7809    
    36.66241       -120.7681    
    36.66853       -120.7553    
    36.67464       -120.7424    
    36.68075       -120.7296    
    36.68685       -120.7168    
    36.69296       -120.7039    
    36.69906       -120.6911    
    36.70516       -120.6783    
    36.71126       -120.6654    
    36.71737       -120.6526    
    36.72346       -120.6397    
    36.72955       -120.6269    
    36.73566       -120.6140    
    36.74175       -120.6011    
    36.74784       -120.5883    
    36.75393       -120.5754    
    36.76002       -120.5626    
    36.76611       -120.5497    
    36.77220       -120.5368    
    36.77829       -120.5240    
    36.78437       -120.5111    
    36.79045       -120.4982    
    36.79653       -120.4853    
    36.80261       -120.4724    
    36.80869       -120.4596    
    36.81476       -120.4467    
    36.82084       -120.4338    
    36.82691       -120.4209    

    36.41470       -121.3127    
    36.42087       -121.3000    
    36.42704       -121.2872    
    36.43321       -121.2745    
    36.43938       -121.2617    
    36.44554       -121.2490    
    36.45171       -121.2362    
    36.45787       -121.2235    
    36.46404       -121.2107    
    36.47020       -121.1980    
    36.47636       -121.1852    
    36.48252       -121.1724    
    36.48868       -121.1597    
    36.49483       -121.1469    
    36.50098       -121.1341    
    36.50713       -121.1214    
    36.51329       -121.1086    
    36.51944       -121.0958    
    36.52559       -121.0830    
    36.53173       -121.0703    
    36.53787       -121.0575    
    36.54402       -121.0447    
    36.55017       -121.0319    
    36.55630       -121.0191    
    36.56245       -121.0063    
    36.56858       -120.9935    
    36.57471       -120.9807    
    36.58085       -120.9680    
    36.58699       -120.9551    
    36.59312       -120.9424    
    36.59925       -120.9295    
    36.60538       -120.9167    
    36.61151       -120.9039    
    36.61763       -120.8911    
    36.62376       -120.8783    
    36.62988       -120.8655    
    36.63601       -120.8527    
    36.64213       -120.8398    
    36.64825       -120.8270    
    36.65436       -120.8142    
    36.66048       -120.8014    
    36.66659       -120.7886    
    36.67271       -120.7757    
    36.67882       -120.7629    
    36.68493       -120.7501    
    36.69104       -120.7372    
    36.69715       -120.7244    
    36.70325       -120.7115    
    36.70936       -120.6987    
    36.71547       -120.6859    
    36.72157       -120.6730    
    36.72766       -120.6602    
    36.73376       -120.6473    
    36.73986       -120.6345    
    36.74596       -120.6216    
    36.75205       -120.6087    
    36.75815       -120.5959    
    36.76424       -120.5830    
    36.77032       -120.5702    
