    36.36139       -121.2642    
    36.36755       -121.2514    
    36.37371       -121.2387    
    36.37988       -121.2260    
    36.38604       -121.2132    
    36.39220       -121.2005    
    36.39836       -121.1877    
    36.40451       -121.1750    
    36.41068       -121.1622    
    36.41683       -121.1495    
    36.42299       -121.1367    
    36.42914       -121.1240    
    36.43529       -121.1112    
    36.44143       -121.0984    
    36.44758       -121.0857    
    36.45373       -121.0729    
    36.45988       -121.0602    
    36.46601       -121.0474    
    36.47216       -121.0346    
    36.47830       -121.0218    
    36.48444       -121.0091    
    36.49058       -120.9963    
    36.49672       -120.9835    
    36.50285       -120.9707    
    36.50898       -120.9579    
    36.51512       -120.9451    
    36.52125       -120.9323    
    36.52738       -120.9196    
    36.53350       -120.9068    
    36.53963       -120.8940    
    36.54575       -120.8812    
    36.55188       -120.8684    
    36.55800       -120.8556    
    36.56413       -120.8428    
    36.57024       -120.8300    
    36.57636       -120.8171    
    36.58247       -120.8044    
    36.58859       -120.7915    
    36.59470       -120.7787    
    36.60082       -120.7659    
    36.60692       -120.7531    
    36.61303       -120.7402    
    36.61914       -120.7274    
    36.62526       -120.7146    
    36.63135       -120.7018    
    36.63747       -120.6889    
    36.64356       -120.6761    
    36.64966       -120.6633    
    36.65575       -120.6504    
    36.66186       -120.6376    
    36.66795       -120.6248    
    36.67405       -120.6119    
    36.68014       -120.5991    
    36.68624       -120.5862    
    36.69233       -120.5734    
    36.69842       -120.5605    
    36.70450       -120.5476    
    36.71059       -120.5348    
    36.71667       -120.5219    
    36.72276       -120.5091    
    36.72884       -120.4962    
    36.73491       -120.4833    
    36.74099       -120.4705    
    36.74707       -120.4576    
    36.75314       -120.4447    
    36.75922       -120.4319    
    36.76529       -120.4190    
    36.77137       -120.4061    
    36.77744       -120.3932    

    36.37163       -121.2718    
    36.37780       -121.2591    
    36.38396       -121.2463    
    36.39013       -121.2336    
    36.39629       -121.2209    
    36.40245       -121.2081    
    36.40862       -121.1954    
    36.41477       -121.1826    
    36.42093       -121.1699    
    36.42709       -121.1571    
    36.43325       -121.1444    
    36.43940       -121.1316    
    36.44554       -121.1188    
    36.45170       -121.1061    
    36.45784       -121.0933    
    36.46399       -121.0806    
    36.47014       -121.0678    
    36.47628       -121.0550    
    36.48243       -121.0422    
    36.48857       -121.0294    
    36.49471       -121.0167    
    36.50085       -121.0039    
    36.50698       -120.9911    
    36.51312       -120.9783    
    36.51925       -120.9655    
    36.52539       -120.9528    
    36.53152       -120.9400    
    36.53765       -120.9272    
    36.54378       -120.9144    
    36.54991       -120.9016    
    36.55603       -120.8888    
    36.56216       -120.8760    
    36.56828       -120.8632    
    36.57440       -120.8504    
    36.58052       -120.8376    
    36.58664       -120.8248    
    36.59276       -120.8120    
    36.59887       -120.7991    
    36.60498       -120.7863    
    36.61110       -120.7735    
    36.61721       -120.7607    
    36.62333       -120.7479    
    36.62943       -120.7350    
    36.63554       -120.7222    
    36.64164       -120.7094    
    36.64774       -120.6965    
    36.65385       -120.6837    
    36.65995       -120.6709    
    36.66605       -120.6580    
    36.67215       -120.6452    
    36.67825       -120.6324    
    36.68435       -120.6195    
    36.69044       -120.6067    
    36.69653       -120.5938    
    36.70263       -120.5810    
    36.70871       -120.5681    
    36.71480       -120.5552    
    36.72088       -120.5424    
    36.72697       -120.5295    
    36.73306       -120.5167    
    36.73914       -120.5038    
    36.74522       -120.4909    
    36.75130       -120.4781    
    36.75738       -120.4652    
    36.76345       -120.4523    
    36.76954       -120.4394    
    36.77560       -120.4265    
    36.78168       -120.4137    
    36.78775       -120.4008    

    36.38189       -121.2795    
    36.38805       -121.2668    
    36.39423       -121.2540    
    36.40039       -121.2413    
    36.40656       -121.2285    
    36.41272       -121.2158    
    36.41888       -121.2030    
    36.42503       -121.1903    
    36.43119       -121.1775    
    36.43736       -121.1648    
    36.44351       -121.1520    
    36.44967       -121.1393    
    36.45581       -121.1265    
    36.46197       -121.1137    
    36.46812       -121.1010    
    36.47427       -121.0882    
